url,active,validated,manually_checked_api,suspected_api,api_working,api_version,error_type
https://2020census.gov,True,True,,Unknown,,,
https://20min.ch,True,True,,Unknown,,,
https://4gamer.net,True,True,,Unknown,,,
https://aamc.org,True,True,,Unknown,,,
https://abs.gov.au,True,True,,Unknown,,,
https://academia.edu,True,True,,Unknown,,,
https://academy.uz,True,True,,Unknown,,,
https://accessify.com,True,True,,Unknown,,,
https://acf.hhs.gov,True,True,,Unknown,,,
https://actuia.com,True,True,,Unknown,,,
https://acueductospr.com,True,True,,Unknown,,,
https://ada.edu.au,True,True,,Unknown,,,
https://admin.ch,True,True,,Unknown,,,
https://adur-worthing.gov.uk,True,True,,Unknown,,,
https://advanced-ip-scanner.com,True,True,,Unknown,,,
https://aemet.es,True,False,,,,,['SSLError']
https://agenciatributaria.es,True,False,,,,,['ConnectionError']
https://agglo-colmar.fr,True,False,,,,,['SSLError']
https://agmk.uz,True,True,,Unknown,,,
https://ahrq.gov,True,True,,Unknown,,,
https://aiddata.org,True,True,,Unknown,,,
https://ajpes.si,True,True,,Unknown,,,
https://al.sp.gov.br,True,True,,Unknown,,,
https://ala.org.au,True,True,,Unknown,,,
https://alcazardesanjuan.es,True,True,,Unknown,,,
https://alkmaar.nl,True,True,,Unknown,,,
https://allerdale.gov.uk,True,False,,,,,['ConnectTimeout']
https://alpha-quantum.com,True,True,,Unknown,,,
https://altexsoft.com,True,True,,Unknown,,,
https://amar.org.ir,True,True,,Unknown,,,
https://amb.cat,True,True,,Unknown,,,
https://analyticsvidhya.com,True,True,,Unknown,,,
https://angela1c.com,True,True,,Unknown,,,
https://antibes-juanlespins.com,True,True,,Unknown,,,
https://any-api.com,True,True,,Unknown,,,
https://aph.gov.au,True,True,,Unknown,,,
https://applytosupply.digitalmarketplace.service.gov.uk,True,False,,,,,['ConnectionError']
https://aqr.com,True,True,,Unknown,,,
https://archdaily.com,True,True,,Unknown,,,
https://archive.uz,True,True,,Unknown,,,
https://archives.gov,True,True,,Unknown,,,
https://ars.usda.gov,True,True,,Unknown,,,
https://arso.gov.si,True,False,,,,,['ConnectionError']
https://asakabank.uz,True,True,,Unknown,,,
https://asamblea.gob.pa,True,True,,Unknown,,,
https://asep.gob.pa,True,True,,Unknown,,,
https://ashford.gov.uk,True,True,,Unknown,,,
https://astromat.org,True,True,,Unknown,,,
https://asturias.es,True,True,,Unknown,,,
https://atmo-bfc.org,True,True,,Unknown,,,
https://auftrag.at,True,True,,Unknown,,,
https://austintexas.gov,True,True,,Unknown,,,
https://avoindata.fi,True,True,,Unknown,,,
https://ayto-aljaraque.es,True,False,,,,,['ConnectionError']
https://azdhs.gov,True,True,,Unknown,,,
https://azlyrics.com,True,True,,Unknown,,,
https://bafu.admin.ch,True,False,,,,,['ConnectionError']
https://bahamas.gov.bs,True,True,,Unknown,,,
https://bahrain.bh,True,True,,Unknown,,,
https://banenor.no,True,True,,Unknown,,,
https://banguat.gob.gt,True,True,,Unknown,,,
https://basemap.at,True,True,,Unknown,,,
https://basildon.gov.uk,True,True,,Unknown,,,
https://bathhacked.org,True,True,,Unknown,,,
https://bb.go.th,True,True,,Unknown,,,
https://bb.mof.go.jp,True,False,,,,,['ConnectionError']
https://bcb.gob.bo,True,True,,Unknown,,,
https://bcn.cat,True,True,,Unknown,,,
https://bea.gov,True,True,,Unknown,,,
https://behance.net,True,True,,Unknown,,,
https://belfastcity.gov.uk,True,True,,Unknown,,,
https://bfh.ch,True,True,,Unknown,,,
https://bfs.admin.ch,True,False,,,,,['ConnectionError']
https://bilbao.net,True,True,,Unknown,,,
https://bizstats.co.uk,True,True,,Unknown,,,
https://bloomberg.com,True,True,,Unknown,,,
https://blueraster.com,True,True,,Unknown,,,
https://bne.es,True,False,,,,,['ConnectTimeout']
https://boamp.fr,True,True,,OpenDataSoft,True,"['v1.0', 'v2.0', 'v2.1']",
https://bochum.de,True,True,,Unknown,,,
https://bodacc.fr,True,True,,OpenDataSoft,True,"['v1.0', 'v2.0', 'v2.1']",
https://bolagsverket.se,True,True,,Unknown,,,
https://bolpatra.gov.np,True,True,,Unknown,,,
https://bos.gov.ls,True,True,,Unknown,,,
https://boston25news.com,True,True,,Unknown,,,
https://brampton.ca,True,False,,,,,['SSLError']
https://brandcrowd.com,True,True,,Unknown,,,
https://braunschweig.de,True,True,,Unknown,,,
https://brighton-hove.gov.uk,True,True,,Unknown,,,
https://britannica.com,True,True,,Unknown,,,
https://broadinstitute.org,True,True,,Unknown,,,
https://brooklinema.gov,True,True,,Unknown,,,
https://bruegel.org,True,True,,Unknown,,,
https://brugge.be,True,True,,Unknown,,,
https://brussels.be,True,True,,Unknown,,,
https://budget.gov.hk,True,True,,Unknown,,,
https://bund.de,True,True,,Unknown,,,
https://burlington.ca,True,True,,Unknown,,,
https://businessregistry.gr,True,False,,,,,['SSLError']
https://businesswire.com,True,True,,Unknown,,,
https://c4isrnet.com,True,True,,Unknown,,,
https://cabq.gov,True,True,,Unknown,,,
https://caib.es,True,False,,,,,['SSLError']
https://caida.org,True,True,,Unknown,,,
https://cali.gov.co,True,False,,,,,['ConnectionError']
https://camara.cl,True,False,,,,,['ConnectTimeout']
https://camara.gov.co,True,True,,Unknown,,,
https://camara.leg.br,True,True,,Unknown,,,
https://cambridge.gov.uk,True,True,,Unknown,,,
https://cambridge.org,True,True,,Unknown,,,
https://cameroon-info.net,True,True,,Unknown,,,
https://canadapost.ca,True,True,,Unknown,,,
https://capitalonecareers.com,True,False,,,,,['ConnectionError']
https://capterra.ca,True,True,,Unknown,,,
https://capterra.co.uk,True,True,,Unknown,,,
https://capterra.com.au,True,True,,Unknown,,,
https://capterra.com.sg,True,True,,Unknown,,,
https://caryinstitute.org,True,True,,Unknown,,,
https://cas.go.jp,True,False,,,,,['ConnectionError']
https://castlegateit.co.uk,True,True,,Unknown,,,
https://cathrinewilhelmsen.net,True,True,,Unknown,,,
https://cbinsights.com,True,True,,Unknown,,,
https://cbo.gov,True,True,,Unknown,,,
https://cbs.gov.il,True,True,,Unknown,,,
https://cbs.nl,True,True,,Unknown,,,
https://cdc.gov,True,True,,Unknown,,,
https://cdep.ro,True,True,,Unknown,,,
https://cdph.ca.gov,True,True,,Unknown,,,
https://censtatd.gov.hk,True,False,,,,,['SSLError']
https://census.gov,True,True,,Unknown,,,
https://centralbank.org.ls,True,True,,Unknown,,,
https://ch.ch,True,True,,Unknown,,,
https://change53.fr,True,True,,Unknown,,,
https://chapelhillopendata.org,True,True,,Unknown,,,
https://chartjs.org,True,True,,Unknown,,,
https://chatham-kent.ca,True,True,,Unknown,,,
https://chattadata.org,True,False,,,,,['SSLError']
https://chet.org.za,True,True,,Unknown,,,
https://chhs.ca.gov,True,False,,,,,['ConnectionError']
https://chicago.gov,True,True,,Unknown,,,
https://chicagobooth.edu,True,True,,Unknown,,,
https://chilliwack.com,True,True,,Unknown,,,
https://chj.es,True,False,,,,,['SSLError']
https://cia.gov,True,True,,Unknown,,,
https://cin.ufpe.br,True,True,,Unknown,,,
https://cio.com,True,True,,Unknown,,,
https://cioreview.com,True,True,,Unknown,,,
https://cisa.gov,True,True,,Unknown,,,
https://cisco.com,True,True,,Unknown,,,
https://cityofkingston.ca,True,True,,Unknown,,,
https://cityscale.com.ua,True,False,,,,,['SSLError']
https://civicapps.org,True,True,,Unknown,,,
https://civicdata.io,True,True,,CKAN,False,,['JSONDecodeError']
https://clb.go.jp,True,True,,Unknown,,,
https://climatenepal.org.np,True,True,,Unknown,,,
https://clir.org,True,True,,Unknown,,,
https://cma.gov.cn,True,False,,,,,['ConnectionError']
https://cms.gov,True,True,,Unknown,,,
https://cna.org,True,True,,Unknown,,,
https://cnbc.com,True,True,,Unknown,,,
https://cncf.io,True,True,,Unknown,,,
https://cnet.com,True,True,,Unknown,,,
https://cnil.fr,True,True,,Unknown,,,
https://cnn.com,True,True,,Unknown,,,
https://co.washington.or.us,True,True,,Unknown,,,
https://coar-repositories.org,True,True,,Unknown,,,
https://cohnreznick.com,True,True,,Unknown,,,
https://colchesterct.gov,True,True,,Unknown,,,
https://colorado.edu,True,True,,Unknown,,,
https://colorado.gov,True,True,,Unknown,,,
https://commerce.gov,True,True,,Unknown,,,
https://companiesoffice.govt.nz,True,True,,Unknown,,,
https://comprasestatales.gub.uy,True,True,,Unknown,,,
https://computerhope.com,True,True,,Unknown,,,
https://comune.bologna.it,True,True,,Unknown,,,
https://comune.palermo.it,True,True,,Unknown,,,
https://comune.pv.it,True,True,,Unknown,,,
https://comune.torino.it,True,True,,Unknown,,,
https://comune.trento.it,True,True,,Unknown,,,
https://comune.vicenza.it,True,True,,Unknown,,,
https://comunidad.madrid,True,True,,Unknown,,,
https://conference-board.org,True,True,,Unknown,,,
https://connectgh.com.au,True,False,,,,,['SSLError']
https://connectingbristol.org,True,True,,Unknown,,,
https://consejotransparencia.cl,True,False,,,,,['SSLError']
https://consultoria.gov.do,True,True,,Unknown,,,
https://consumerfinance.gov,True,True,,Unknown,,,
https://contractsfinder.service.gov.uk,True,False,,,,,['ConnectionError']
https://contrataciones.gov.py,True,True,,Unknown,,,
https://countyhealthrankings.org,True,True,,Unknown,,,
https://coursera.org,True,True,,Unknown,,,
https://coventry.gov.uk,True,True,,Unknown,,,
https://crd.bc.ca,True,True,,Unknown,,,
https://criteo.com,True,True,,Unknown,,,
https://cs.colostate.edu,True,True,,Unknown,,,
https://cs.toronto.edu,True,True,,Unknown,,,
https://cs.virginia.edu,True,False,,,,,['SSLError']
https://cscan.org,True,True,,Unknown,,,
https://csie.ntu.edu.tw,True,True,,Unknown,,,
https://cstx.gov,True,True,,Unknown,,,
https://ctg.albany.edu,True,True,,Unknown,,,
https://cts-strasbourg.eu,True,True,,Unknown,,,
https://customs.uz,True,True,,Unknown,,,
https://cvlibs.net,True,True,,Unknown,,,
https://czso.cz,True,False,,,,,['SSLError']
https://dadesobertes.gva.es,True,True,,Unknown,,,
https://dados.gov.pt,True,True,,Unknown,,,
https://dados.mg.gov.br,True,True,,CKAN,True,2.9.5,
https://dallasopendata.com,True,False,,,,,['ConnectTimeout']
https://dane.gov.co,True,True,,Unknown,,,
https://data-planet.com,True,True,,Unknown,,,
https://data.act.gov.au,True,False,,,,,['ConnectionError']
https://data.brisbane.qld.gov.au,True,True,,CKAN,False,,['JSONDecodeError']
https://data.corsica,True,False,,,,,['ConnectionError']
https://data.go.jp,True,False,,,,,['SSLError']
https://data.go.kr,True,True,,Unknown,,,
https://data.gouv.fr,True,True,,Unknown,,,
https://data.gov,True,True,,Unknown,,,
https://data.gov.bc.ca,True,True,,Unknown,,,
https://data.gov.bh,True,False,,,,,['SSLError']
https://data.gov.cy,True,True,,Unknown,,,
https://data.gov.my,True,True,,Unknown,,,
https://data.gov.uk,True,True,,Unknown,,,
https://data.govt.nz,True,True,,Unknown,,,
https://data.grigny91.fr,True,False,,,,,['ConnectionError']
https://data.gv.at,True,True,,CKAN,False,,['JSONDecodeError']
https://data.illinois.gov,True,True,,CKAN,True,2.7.4,
https://data.parliament.uk,True,True,,Unknown,,,
https://data.qld.gov.au,True,True,,Unknown,,,
https://data.va.gov,True,True,,Socrata,True,v1.0,
https://data.vic.gov.au,True,True,,Unknown,,,
https://data.wa.gov.au,True,True,,Unknown,,,
https://databfc.fr,True,True,,Unknown,,,
https://databricks.com,True,True,,Unknown,,,
https://dataengineeringdigest.com,True,True,,Unknown,,,
https://datajoule.fr,True,True,,Unknown,,,
https://datakc.org,True,True,,Unknown,,,
https://dataplatform.nl,True,True,,Unknown,,,
https://dataquest.io,True,True,,Unknown,,,
https://datara.gouv.fr,True,False,,,,,['ConnectionError']
https://datarefuge.org,True,False,,,,,['SSLError']
https://datasud.fr,True,True,,Unknown,,,
https://dataversity.net,True,True,,Unknown,,,
https://daten.stadt.sg.ch,True,True,,OpenDataSoft,True,"['v1.0', 'v2.0', 'v2.1']",
https://datenportal.bmbf.de,True,False,,,,,['SSLError']
https://dati.friuliveneziagiulia.it,True,False,,,,,['SSLError']
https://dati.lombardia.it,True,True,,Socrata,True,v1.0,
https://dati.piemonte.it,True,False,,,,,['ConnectTimeout']
https://dati.puglia.it,True,True,,Unknown,,,
https://dati.salute.gov.it,True,False,,,,,['ConnectionError']
https://datopian.com,True,True,,Unknown,,,
https://datos.gob.ar,True,True,,CKAN,True,2.7.6,
https://datos.gov.co,True,True,,Socrata,True,v1.0,
https://datos.gov.py,True,False,,,,,['SSLError']
https://datosabiertos.gob.pa,True,True,,CKAN,True,2.9.7,
https://datosabiertos.gob.pe,True,False,,,,,['SSLError']
https://datoselsalvador.org,True,True,,Unknown,,,
https://dbd.go.th,True,True,,Unknown,,,
https://dbm.gov.ph,True,False,,,,,['SSLError']
https://dcc.ac.uk,True,True,,Unknown,,,
https://dear-data.com,True,False,,,,,['SSLError']
https://deepmind.com,True,True,,Unknown,,,
https://deepsig.ai,True,False,,,,,['ConnectTimeout']
https://definitions.net,True,False,,,,,['SSLError']
https://dekamer.be,True,True,,Unknown,,,
https://dell.com,True,True,,Unknown,,,
https://der.wa.gov.au,True,True,,Unknown,,,
https://designevo.com,True,True,,Unknown,,,
https://destatis.de,True,True,,Unknown,,,
https://deviantart.com,True,True,,Unknown,,,
https://dgterritorio.pt,True,False,,,,,['ConnectionError']
https://dhs.gov,True,True,,Unknown,,,
https://dhs.wisconsin.gov,True,True,,Unknown,,,
https://dica.gov.mm,True,True,,Unknown,,,
https://dictionary.com,True,True,,Unknown,,,
https://dipres.gob.cl,True,True,,Unknown,,,
https://directionsmag.com,True,True,,Unknown,,,
https://dmi.dk,True,True,,Unknown,,,
https://dnr.wa.gov,True,True,,Unknown,,,
https://doe.ir,True,True,,Unknown,,,
https://doffin.no,True,True,,Unknown,,,
https://dol.gov,True,True,,Unknown,,,
https://domo.com,True,True,,Unknown,,,
https://donostia.eus,True,True,,Unknown,,,
https://dop.gov.np,True,True,,Unknown,,,
https://dosm.gov.my,True,True,,Unknown,,,
https://dropbox.com,True,True,,Unknown,,,
https://drupal.org,True,True,,Unknown,,,
https://dst.dk,True,True,,Unknown,,,
https://dublincore.org,True,True,,Unknown,,,
https://dwd.de,True,True,,Unknown,,,
https://dwi.gov.uk,True,True,,Unknown,,,
https://dz-rs.si,True,False,,,,,['ConnectionError']
https://dzs.hr,True,False,,,,,['ConnectTimeout']
https://e-licitatie.ro,True,True,,Unknown,,,
https://e-stat.go.jp,True,True,,Unknown,,,
https://earthdata.nasa.gov,True,True,,Unknown,,,
https://ebctt.com,True,True,,Unknown,,,
https://ecdc.europa.eu,True,True,,Unknown,,,
https://ecmwf.int,True,True,,Unknown,,,
https://economist.com,True,True,,Unknown,,,
https://ecostat.kerala.gov.in,True,True,,Unknown,,,
https://edawax.de,True,True,,Unknown,,,
https://education.gov.za,True,False,,,,,['ConnectionError']
https://edx.org,True,True,,Unknown,,,
https://eea.europa.eu,True,True,,Unknown,,,
https://efv.admin.ch,True,False,,,,,['ConnectionError']
https://ehp.qld.gov.au,True,True,,Unknown,,,
https://eia.gov,True,True,,Unknown,,,
https://einnews.com,True,True,,Unknown,,,
https://ekonomi.gov.tr,True,True,,Unknown,,,
https://eladelantado.com,True,True,,Unknown,,,
https://elections.ca,True,True,,Unknown,,,
https://elections.gov.hk,True,True,,Unknown,,,
https://elections.org.za,True,True,,Unknown,,,
https://eloccidental.com.mx,True,True,,Unknown,,,
https://elpuertodesantamaria.es,True,True,,Unknown,,,
https://enarocanje.si,True,False,,,,,['SSLError']
https://encodeproject.org,True,True,,Unknown,,,
https://enseignementsup-recherche.gouv.fr,True,True,,Unknown,,,
https://env.go.jp,True,False,,,,,['ConnectionError']
https://environment.nsw.gov.au,True,True,,Unknown,,,
https://epa.gov,True,True,,Unknown,,,
https://eprocurement.gov.gr,True,True,,Unknown,,,
https://ers.usda.gov,True,True,,Unknown,,,
https://etalab.gouv.fr,True,True,,Unknown,,,
https://etenders.gov.za,True,False,,,,,['ConnectionError']
https://ethosvo.org,True,True,,Unknown,,,
https://eticket.mx,True,True,,Unknown,,,
https://eu-startups.com,True,True,,Unknown,,,
https://eurecom.fr,True,True,,Unknown,,,
https://europeandataportal.eu,True,True,,Unknown,,,
https://everettwa.gov,True,True,,Unknown,,,
https://evergabe-online.de,True,False,,,,,['ConnectionError']
https://exteriores.gob.es,True,True,,Unknown,,,
https://fabriquenumeriquedupasse.fr,True,False,,,,,['ConnectionError']
https://facebook.com,True,True,,Unknown,,,
https://fao.org,True,True,,Unknown,,,
https://fas.usda.gov,True,True,,Unknown,,,
https://fayetteville-ar.gov,True,True,,Unknown,,,
https://fbo.gov,True,True,,Unknown,,,
https://fcc.gov,True,True,,Unknown,,,
https://fcw.com,True,True,,Unknown,,,
https://featuredcustomers.com,True,True,,Unknown,,,
https://fecyt.es,True,True,,Unknown,,,
https://federalregister.gov,True,True,,Unknown,,,
https://federalreserve.gov,True,True,,Unknown,,,
https://fema.gov,True,True,,Unknown,,,
https://fgdc.gov,True,True,,Unknown,,,
https://fhmzbih.gov.ba,True,True,,Unknown,,,
https://fi.se,True,True,,Unknown,,,
https://finance.gov.bw,True,False,,,,,['ConnectionError']
https://finance.gov.mk,True,True,,Unknown,,,
https://finance.gov.mw,True,True,,Unknown,,,
https://finance.gov.sk,True,True,,Unknown,,,
https://finance.gov.tt,True,True,,Unknown,,,
https://finanse.mf.gov.pl,True,True,,Unknown,,,
https://finsmes.com,True,True,,Unknown,,,
https://firmenbuchgrundbuch.at,True,True,,Unknown,,,
https://flickr.com,True,True,,Unknown,,,
https://fnde.gov.br,True,False,,,,,['ConnectionError']
https://fns.usda.gov,True,True,,Unknown,,,
https://forbes.com,True,True,,Unknown,,,
https://forschungsdaten.org,True,True,,Unknown,,,
https://fraisetlocal.fr,True,False,,,,,['ConnectionError']
https://fraserinstitute.org,True,True,,Unknown,,,
https://fredericton.ca,True,True,,Unknown,,,
https://freistaat.bayern,True,True,,Unknown,,,
https://fs.usda.gov,True,True,,Unknown,,,
https://ft.dk,True,True,,Unknown,,,
https://ftc.gov,True,True,,Unknown,,,
https://fueleconomy.gov,True,True,,Unknown,,,
https://fvv.uz,True,True,,Unknown,,,
https://ga.gov.au,True,True,,Unknown,,,
https://galvnews.com,True,True,,Unknown,,,
https://gartner.com,True,True,,Unknown,,,
https://gatineau.ca,True,True,,Unknown,,,
https://geeksforgeeks.org,True,True,,Unknown,,,
https://geelongdataexchange.com.au,True,False,,,,,['ConnectionError']
https://geo.be,True,True,,Unknown,,,
https://geo.edu.al,True,True,,Unknown,,,
https://geodatenzentrum.de,True,False,,,,,['ConnectionError']
https://geoguyane.fr,True,False,,,,,['ConnectionError']
https://geologie.ac.at,True,False,,,,,['ConnectionError']
https://geomartinique.fr,True,False,,,,,['ConnectionError']
https://geomayenne.fr,True,True,,Unknown,,,
https://geonorge.no,True,True,,Unknown,,,
https://geonormandie.fr,True,True,,Unknown,,,
https://geopal.org,True,False,,,,,['ConnectionError']
https://geoportal.gov.ph,True,True,,Unknown,,,
https://geoportal.sk,True,False,,,,,['SSLError']
https://geoseer.net,True,True,,Unknown,,,
https://geosolutionsgroup.com,True,True,,Unknown,,,
https://geospatial.jp,True,False,,,,,['SSLError']
https://gesetze-im-internet.de,True,False,,,,,['ConnectionError']
https://gets.govt.nz,True,True,,Unknown,,,
https://getty.edu,True,True,,Unknown,,,
https://gipuzkoairekia.eus,True,False,,,,,['ConnectionError']
https://girona.cat,True,True,,Unknown,,,
https://giscafe.com,True,True,,Unknown,,,
https://gisdro.nl,True,True,,Unknown,,,
https://gks.ru,True,True,,Unknown,,,
https://globalstat.eu,True,True,,Unknown,,,
https://gloucester.gov.uk,True,True,,Unknown,,,
https://gnu.org,True,True,,Unknown,,,
https://gobiernodecanarias.org,True,False,,,,,['SSLError']
https://google.com,True,True,,Unknown,,,
https://gov.br,True,True,,Unknown,,,
https://gov.bw,True,True,,Unknown,,,
https://gov.hk,True,False,,,,,['ConnectionError']
https://gov.ns.ca,True,True,,Unknown,,,
https://gov.sz,True,True,,Unknown,,,
https://gov.uk,True,True,,Unknown,,,
https://gov.za,True,False,,,,,['ConnectTimeout']
https://govdata.de,True,True,,Unknown,,,
https://govloop.com,True,True,,Unknown,,,
https://govmap.gov.il,True,True,,Unknown,,,
https://govt.lc,True,True,,Unknown,,,
https://gpo.gov,True,True,,Unknown,,,
https://gproxx.com,True,True,,Unknown,,,
https://graphicsprings.com,True,True,,Unknown,,,
https://greataiprompts.com,True,True,,Unknown,,,
https://gsi.go.jp,True,False,,,,,['ConnectionError']
https://guardian.co.uk,True,True,,Unknown,,,
https://hacienda.go.cr,True,False,,,,,['ConnectionError']
https://hamilton.ca,True,True,,Unknown,,,
https://handelsregister.de,True,True,,Unknown,,,
https://handelsregisterbekanntmachungen.de,True,False,,,,,['ConnectTimeout']
https://hankintailmoitukset.fi,True,True,,Unknown,,,
https://harp.lg.jp,True,False,,,,,['ConnectionError']
https://hathitrust.org,True,True,,Unknown,,,
https://hcch.net,True,True,,Unknown,,,
https://hcdn.gov.ar,True,False,,,,,['SSLError']
https://healthdata.gov,True,True,,Socrata,True,v1.0,
https://healthit.gov,True,True,,Unknown,,,
https://hello.com,True,True,,Unknown,,,
https://hello.one,True,True,,Unknown,,,
https://helloapparelstore.com,True,True,,Unknown,,,
https://hellodesign.com,True,True,,Unknown,,,
https://hellofresh.com,True,True,,Unknown,,,
https://helloheart.com,True,True,,Unknown,,,
https://hellolucky.com,True,True,,Unknown,,,
