url,api_working,api_software,api_version
https://ncosbm.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://netanya.datacity.org.il,True,CKAN,2.8.12
https://nienetworks.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://nihr.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://northernpowergrid.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://ntxapps.demo.socrata.com,True,Socrata,v1.0
https://nuevoleon.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://observa.gijon.es,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://occitanie.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://oddc-datacorsica.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://odre.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://offenedaten.aachen.de,True,CKAN,2.9.2
https://old.datahub.io,True,CKAN,2.6.6
https://open.regina.ca,True,CKAN,2.9.7
https://open.urssaf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-corse-outremer.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-corse.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-guadeloupe.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-guyane.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-hro.de,True,CKAN,2.9.5
https://opendata-iles-ponant.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-martinique.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata-newcastlenswiar.opendatasoft.com,True,OpenDataSoft,"['v2.0', 'v2.1']"
https://opendata-reunion.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.afd.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.agenceore.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.agglo-pau.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.aude.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.bordeaux-metropole.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.brest-metropole.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.brussel.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.brussels.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.bruxelles.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.caissedesdepots.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.camden.gov.uk,True,Socrata,v1.0
https://opendata.cc-lacqorthez.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.cityofhenderson.com,True,Socrata,v1.0
https://opendata.comune.bari.it,True,CKAN,2.6.8
https://opendata.comune.bologna.it,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.datainfogreffe.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.dormagen.de,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.doubs.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.dumaikota.go.id,True,CKAN,2.8.4
https://opendata.eawag.ch,True,CKAN,2.8.8
https://opendata.edf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.elia.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.eol.org,True,CKAN,Unknown
https://opendata.fcc.gov,True,Socrata,v1.0
https://opendata.fcgov.com,True,Socrata,v1.0
https://opendata.finistere.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.fluvius.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.gov.je,True,CKAN,2.7.4
https://opendata.gov.nt.ca,True,CKAN,2.9.8
https://opendata.grdf.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.ha-py.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.hasadna.org.il,True,CKAN,2.8.12
https://opendata.hauts-de-seine.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.hawaii.gov,True,CKAN,2.7.12
https://opendata.howardcountymd.gov,True,Socrata,v1.0
https://opendata.hu,True,CKAN,2.0
https://opendata.icann.org,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.infrabel.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.isere.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.jena.de,True,CKAN,2.8.7
https://opendata.leipzig.de,True,CKAN,2.2.3b
https://opendata.liege.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.lillemetropole.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.maryland.gov,True,Socrata,v1.0
https://opendata.nhsbsa.net,True,CKAN,2.8.2
https://opendata.paris.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.paris.fr.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.potsdam.de,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.ramseycounty.us,True,Socrata,v1.0
https://opendata.reus.cat,True,CKAN,2.8.6
https://opendata.rhein-kreis-neuss.de,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.roubaix.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.saemes.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.sandag.org,True,Socrata,v1.0
https://opendata.sjgov.org,True,CKAN,2.7.12
https://opendata.socrata.com,True,Socrata,v1.0
https://opendata.soregies.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.srd-energies.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.stif.info,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.swiss,True,CKAN,2.8.10
https://opendata.swisscom.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.terrassa.cat,True,CKAN,2.8.12
https://opendata.tourcoing.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.townofmorrisville.org,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.tpg.ch,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.umea.se,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.unex.es,True,CKAN,2.9.3
https://opendata.usac.org,True,Socrata,v1.0
https://opendata.utah.gov,True,Socrata,v1.0
https://opendata.vancouver.ca,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.vert-saint-denis.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendata.wuerzburg.de,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendatagrdf.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendatakingston.cityofkingston.ca,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opendatanepal.com,True,CKAN,2.8.10
https://opendataumea.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opengov.cityofdubuque.org,True,Socrata,v1.0
https://openkingston.cityofkingston.ca,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://openkingston.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://opennassau.nassaucountyny.gov,True,Socrata,v1.0
https://opingogn.is,True,CKAN,2.5.2
https://orleansmetropole.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://parisdata.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://paysdelaloire.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://performance.seattle.gov,True,Socrata,v1.0
https://performance.smcgov.org,True,Socrata,v1.0
https://performance.westsussex.gov.uk,True,Socrata,v1.0
https://performanceseattle.demo.socrata.com,True,Socrata,v1.0
https://piercecounty.data.socrata.com,True,Socrata,v1.0
https://portaldados.ppgau.uff.br,True,CKAN,2.9.4
https://porto-vecchio.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://potsdam.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://ppival.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://prc-digitalwallonia.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://privado-spms.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://prive.data.occitanie.education.gouv.fr,True,OpenDataSoft,"['v2.0', 'v2.1']"
https://ptsd-va.data.socrata.com,True,Socrata,v1.0
https://public.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://rdm.inesctec.pt,True,CKAN,2.5.2
https://rdw.azure-westeurope-prod.socrata.com,True,Socrata,v1.0
https://rec-stif.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://regionguadeloupe.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://ressources.data.sncf.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://saemes.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://saint-jean-de-luz-opendatapaysbasque.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://saint-louis-agglo.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://saintgermainlescorbeil-grandparissud.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://saintmande.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://sandbox.demo.socrata.com,True,Socrata,v1.0
https://sarthe.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://satudata.singkawangkota.go.id,True,CKAN,2.9.5
https://satudataindonesia.malukuprov.go.id,True,CKAN,2.9.5
https://sbb.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://scmb-ckan-dev.research.dc.uq.edu.au,True,CKAN,2.9.7
https://scmb-ckan.research.dc.uq.edu.au,True,CKAN,2.10.1
https://seineouest.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://sevres-seineouest.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://sharefulton.fultoncountyga.gov,True,Socrata,v1.0
https://smartregionidf.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://snudot.data.socrata.com,True,Socrata,v1.0
https://soda.demo.socrata.com,True,Socrata,v1.0
https://southerngrampians.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://spenergynetworks.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://spi-digitalwallonia.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://splc.demo.socrata.com,True,Socrata,v1.0
https://spms.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://sports-sgsocialgouv.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://srd.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://stage-data.kimetrica.com,True,CKAN,2.7.2
https://stateofdelaware.data.socrata.com,True,Socrata,v1.0
https://statistics.ukdataservice.ac.uk,True,CKAN,2.9.5
https://stgallen.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://stories-monitoring.demo.eu.socrata.com,True,Socrata,v1.0
https://stpdp-grandparissud.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://swisscom.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://swisspost.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://thai.emac.gsfc.nasa.gov,True,CKAN,2.8.3
https://tompsc.data.socrata.com,True,Socrata,v1.0
https://tourisme62.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://toursmetropole.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://townofcary.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://transparencia.sns.gov.pt,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://transparenz.karlsruhe.de,True,CKAN,2.9.5
https://transport.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://tuscaloosa.data.socrata.com,True,Socrata,v1.0
https://twisto.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://tyler.partner.socrata.com,True,Socrata,v1.0
https://tylertech.data.socrata.com,True,Socrata,v1.0
https://ukpowernetworks.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://univevry.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://usc.data.socrata.com,True,Socrata,v1.0
https://valencia.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://valenciennesmetro.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://vancouver.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://vanves-seineouest.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://westernparklands.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://wuerzburg.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.boamp.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.bodacc.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.chattadata.org,True,Socrata,v1.0
https://www.civicdata.io,True,CKAN,2.2.1
https://www.connectgh.com.au,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.dallasopendata.com,True,Socrata,v1.0
https://www.data.act.gov.au,True,Socrata,v1.0
https://www.data.corsica,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.data.gov.bh,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.data.grigny91.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.data.va.gov,True,Socrata,v1.0
https://www.dati.friuliveneziagiulia.it,True,Socrata,v1.0
https://www.datos.gov.co,True,Socrata,v1.0
https://www.datosabiertos.gob.pa,True,CKAN,2.9.7
https://www.fabriquenumeriquedupasse.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.geelongdataexchange.com.au,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.herault-data.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.journal-officiel.gouv.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.odwb.be,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.offenedaten.frankfurt.de,True,CKAN,2.9.7
https://www.offenesdatenportal.de,True,CKAN,2.8.2
https://www.opendata-paysbasque.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.opendata.corsica,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.opendata.nhs.scot,True,CKAN,2.8.4
https://www.opendata56.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.opentourism.net,True,CKAN,2.9.7
https://www.projets-environnement.gouv.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://www.resourcedata.org,True,CKAN,2.7.11
https://zabal-agriculture.opendata-paysbasque.fr,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
https://zastrugis.my.opendatasoft.com,True,OpenDataSoft,"['v1.0', 'v2.0', 'v2.1']"
